filename,growth_stage,damage,extent
18_repeat_2_1365_5220_3574.JPG,M,WD,0
L331F00159C01S03450Rp13718.jpg,M,DR,80
L1093F00303C39S11678Rp32785.jpg,V,WD,0
L1093F02514C01S06789Rp15087.jpg,S,WD,0
L243F04644C39S12634Rp47388.jpg,M,WD,0
L1139F01996C39S11787Rp33664.jpg,F,WD,0
L354F02406C20S11123Rp27123.jpg,V,DR,40
L1089F00425C01S08463Rp28553.jpg,M,WD,0
L1153F02846C01S00533Ip.jpg,F,G,0
L361F02339C01S01974Rp07649.jpg,F,G,0
L342F01548C01S00391Rp06868.jpg,V,G,0
L435F02059C01S07475Rp19597.jpg,F,G,0
L221F01487C01S03310Ip.jpg,V,WD,0
L1094F04269C39S11971Rp40573.jpg,M,G,0
218_initial_1_1109_1109.JPG,V,G,0
L1089F00554C01S08723Rp24834.jpg,M,G,0
157_repeat_2_1279_1111_807.JPG,V,WD,0
L1133F01269C01S07403Rp24452.jpg,F,G,0
L133F01358C39S14730Rp37109.jpg,S,WD,0
L125F01072C01S13941Ip.jpg,S,WD,0
L125F02532C01S13950Rp34366.jpg,S,WD,0
L415F04506C39S12724Ip.jpg,S,G,0
L341F01233C01S06867Rp18355.jpg,V,WD,0
L232F04028C40S14823Rp44216.jpg,V,WD,0
L331F04163C01S04013Rp01340.jpg,V,G,0
L231F04696C03S06916Rp16262.jpg,V,WD,0
6_repeat_2_2600_3144_1972.JPG,V,G,0
L1133F00506C01S08036Rp16918.jpg,V,G,0
L341F01441C39S13320Rp39676.jpg,F,G,0
L365F03009C01S01520Rp08208.jpg,V,WD,0
L371F01082C39S12783Rp33224.jpg,S,G,0
L133F00737C01S06945Rp27404.jpg,M,DR,60
L1093F02864C39S11762Ip.jpg,V,WD,0
L113F01210C01S10039Rp22952.jpg,V,WD,0
L1127F03432C01S08239Rp19106.jpg,V,G,0
L1083F01454C01S06775Rp30944.jpg,M,WD,0
L1144F04448C01S09221Rp29407.jpg,M,G,0
181_repeat_2_1055_6137_4499.JPG,M,DR,60
202_repeat_2_1424_3115_1948.JPG,F,PS,0
L133F00687C01S09565Rp27432.jpg,F,DR,40
L144F01154C01S01609Rp01227.jpg,V,G,0
L322F02372C39S13242Rp44242.jpg,F,G,0
L341F01295C01S08110Rp29126.jpg,S,G,0
L436F03041C39S12715Rp45150.jpg,V,WD,0
L428F02886C01S08644Rp16060.jpg,V,G,0
L315F00144C39S13637Rp35140.jpg,V,G,0
L142F01214C01S02990Rp08174.jpg,F,G,0
L124F00335C01S00117Rp07018.jpg,V,WD,0
L1083F03529C01S01150Rp07279.jpg,F,DR,10
214_repeat_2_2418_3587_2335.JPG,V,WD,0
70_initial_1_2056_2056.JPG,V,G,0
L1116F02430C01S09303Rp31554.jpg,F,WD,0
L1123F03617C20S10588Rp22785.jpg,F,G,0
L1084F02299C01S02998Rp01079.jpg,F,G,0
L232F04047C02S08039Rp22439.jpg,V,DR,60
L429F04526C01S07281Rp18067.jpg,V,G,0
L1094F04308C39S11648Rp36624.jpg,F,G,0
L429F01386C39S14278Rp39763.jpg,S,G,0
L1094F04343C39S12051Rp38707.jpg,M,WD,0
28_repeat_2_1035_4911_3287.JPG,F,WD,0
L1122F00055C39S12017Rp38969.jpg,M,DR,30
L1094F01705C39S11724Ip.jpg,V,WD,0
196_repeat_2_1323_4092_2660.JPG,F,G,0
L221F01779C01S08517Rp16101.jpg,V,WD,0
L311F02421C39S13469Ip.jpg,F,WD,0
229_repeat_2_2061_5425_3806.JPG,M,ND,0
L429F00355C39S13864Rp37036.jpg,S,G,0
L1094F01561C01S01971Ip.jpg,M,WD,0
L361F00187C39S14462Rp48104.jpg,M,DR,20
L133F01993C01S05461Rp10043.jpg,F,WD,0
L141F00093C01S06986Rp16664.jpg,V,G,0
L341F01233C01S06867Rp18356.jpg,V,WD,0
L314F00138C39S12475Rp35676.jpg,V,WD,0
L410F00115C39S12337Rp47312.jpg,M,G,0
L321F01937C39S13138Ip.jpg,V,G,0
L1094F00036C39S11962Rp36197.jpg,M,G,0
L398F01276C01S07896Rp17553.jpg,V,G,0
L342F02112C39S14497Ip.jpg,V,G,0
L406F04366C01S07232Rp22871.jpg,V,ND,0
L428F01077C39S14419Rp37189.jpg,S,G,0
L1116F01796C01S08854Rp31775.jpg,F,G,0
L113F01355C39S12982Ip.jpg,F,G,0
L341F00366C39S12268Rp43125.jpg,M,PS,0
L1115F00437C39S12162Rp34884.jpg,V,WN,0
L141F02044C01S07444Rp20002.jpg,F,G,0
188_repeat_2_1478_5921_4266.JPG,M,DR,10
L361F03180C01S04658Ip.jpg,V,WD,0
L354F03993C01S01042Rp09436.jpg,F,DR,30
L361F03008C01S04636Ip.jpg,V,WD,0
L427F03233C39S15045Ip.jpg,V,WD,0
L433F00198C39S13290Ip.jpg,S,G,0
L1089F00289C39S11749Ip.jpg,V,WD,0
L1094F00389C39S11746Rp36144.jpg,V,G,0
L342F02398C01S09995Rp17942.jpg,V,G,0
L134F00872C39S14245Rp44206.jpg,F,DR,10
71_repeat_2_1288_5940_4283.JPG,M,DR,80
L144F00099C01S07541Rp15341.jpg,S,WD,0
L121F00598C01S04317Rp13470.jpg,M,G,0
L1133F01842C01S07752Rp25360.jpg,V,G,0
L341F01639C39S13285Rp36212.jpg,V,G,0
L241F04421C40S13203Ip.jpg,S,G,0
L1144F04448C01S09221Rp28016.jpg,M,G,0
L144F03153C01S00171Rp12371.jpg,M,DR,50
L221F01591C01S04835Rp09119.jpg,F,WD,0
L323F02382C01S01274Rp01689.jpg,V,G,0
L435F03236C01S09970Rp19320.jpg,V,WD,0
L354F03979C39S13326Ip.jpg,S,G,0
L331F04684C39S14137Ip.jpg,V,G,0
L1153F02464C01S08647Rp27670.jpg,M,WD,0
L321F01946C39S13032Rp47385.jpg,M,G,0
L342F02591C01S03294Rp08990.jpg,M,WD,0
L1093F01115C39S11718Rp38092.jpg,V,G,0
L1094F01024C39S11934Ip.jpg,V,WD,0
L124F00081C01S00116Rp02416.jpg,V,WD,0
241_repeat_2_15_977_652.JPG,V,G,0
L122F03121C01S08401Rp19826.jpg,V,WD,0
L1144F00069C01S08546Rp29398.jpg,M,WD,0
L133F01736C01S06952Rp29009.jpg,V,DR,50
L1116F03178C02S09052Rp15889.jpg,S,G,0
L124F03223C01S01215Rp09040.jpg,F,G,0
L323F00423C01S01179Rp01407.jpg,S,G,0
L371F03231C39S12774Rp44039.jpg,V,WD,0
L232F04025C03S09606Rp17465.jpg,V,WD,0
L1132F04295C01S07514Rp19992.jpg,V,WD,0
L1083F01068C01S06795Rp16784.jpg,V,G,0
L331F01251C01S05384Ip.jpg,V,G,0
246_initial_1_1386_1386.JPG,V,G,0
L342F02126C39S14501Ip.jpg,V,G,0
196_repeat_2_1336_3228_2070.JPG,F,G,0
L361F02345C39S14063Rp48088.jpg,F,PS,0
L125F00543C01S08862Rp17304.jpg,V,WD,0
L134F00823C39S14202Rp44194.jpg,F,G,0
L121F02303C39S13806Rp34877.jpg,V,G,0
L144F00651C01S00210Rp11094.jpg,F,G,0
L133F00917C01S09825Rp20857.jpg,V,G,0
L341F01307C39S12276Rp33857.jpg,V,WD,0
L121F00585C01S03974Rp12278.jpg,F,G,0
L222F01481C01S03366Rp10207.jpg,F,WD,0
L134F00872C39S14245Rp44994.jpg,F,DR,20
L1094F01699C01S07505Rp22866.jpg,F,WD,0
L354F03913C39S14685Rp37215.jpg,S,WD,0
L122F00077C01S02029Rp05852.jpg,V,G,0
L222F01568C39S14651Rp46678.jpg,M,WD,0
L323F01551C01S01270Ip.jpg,S,G,0
L121F01917C01S02677Rp09501.jpg,F,WD,0
L376F00479C39S12370Rp39942.jpg,S,WD,0
L410F01007C39S12969Rp46640.jpg,F,G,0
L221F00396C01S08482Rp28112.jpg,M,WD,0
L221F01246C01S04836Rp08024.jpg,F,WD,0
L428F03045C39S12413Rp45816.jpg,F,WD,0
L323F01514C01S04320Rp04787.jpg,V,G,0
L406F03024C01S14399Rp47377.jpg,M,G,0
L371F00666C01S04016Ip.jpg,S,WD,0
L231F01851C03S07322Rp21184.jpg,F,WD,0
L121F03251C01S07146Rp25620.jpg,M,DR,10
L1150F00488C01S03525Rp02028.jpg,F,WD,0
L365F00189C39S12456Rp35493.jpg,V,G,0
L144F00100C39S12234Rp40205.jpg,V,WD,0
L371F00920C01S04936Rp00871.jpg,S,G,0
L378F01303C01S07102Rp17182.jpg,V,WD,0
L142F03359C01S03196Rp02418.jpg,V,WD,0
L1149F01928C01S02422Rp03220.jpg,M,WD,0
L1148F00934C39S13166Rp33518.jpg,V,G,0
L1094F01373C01S07977Rp31526.jpg,V,G,0
L1122F02737C39S12136Dp33243.jpg,V,G,0
11_repeat_2_2416_4223_2811.JPG,M,G,0
L1093F03320C01S00992Rp02547.jpg,F,G,0
L1093F03427C01S06786Rp16927.jpg,V,WD,0
L1133F03020C39S12416Rp38548.jpg,M,G,0
L341F00167C01S00324Rp01621.jpg,V,G,0
226_repeat_2_1085_4642_3011.JPG,M,G,0
L124F00641C01S00128Rp03931.jpg,V,G,0
226_repeat_2_1085_2449_1473.JPG,M,G,0
L134F00771C01S06931Rp19836.jpg,F,G,0
L354F03912C39S14684Rp48618.jpg,M,DR,10
L121F02311C01S02412Ip.jpg,V,WD,0
L331F04174C01S06920Rp16808.jpg,V,WD,0
L133F01993C39S14735Rp37135.jpg,S,WD,0
116_repeat_2_2253_3565_2314.JPG,M,G,0
L134F00875C39S14272Rp38634.jpg,V,WD,0
L243F04644C39S12634Rp44842.jpg,F,G,0
L365F01913C39S12578Rp47178.jpg,M,G,0
L410F01795C39S12338Rp32927.jpg,S,G,0
L1095F01338C01S00990Rp08633.jpg,M,DR,80
L221F00394C01S08515Rp16103.jpg,V,WD,0
L332F03390C39S12316Rp47432.jpg,M,WD,0
L133F00737C01S06945Rp16189.jpg,V,WD,0
L141F01691C39S12826Ip.jpg,S,G,0
L341F01419C01S01015Rp10165.jpg,M,DR,20
L134F00845C01S05275Rp14570.jpg,M,DR,80
L332F01897C01S09107Rp23824.jpg,F,DR,30
L1094F01392C01S07054Rp22995.jpg,V,G,0
L331F04668C39S14119Rp44414.jpg,M,WD,0
L406F00126C01S07182Rp22842.jpg,V,WD,0
L133F01013C01S05456Rp06211.jpg,F,WD,0
L410F01546C01S01444Rp10741.jpg,F,G,0
L1122F02870C39S14620Ip.jpg,V,G,0
L323F02503C01S07747Rp22576.jpg,M,WD,0
L1133F01269C01S01602Rp00909.jpg,F,WD,0
L1084F00023C01S07656Rp20568.jpg,V,WD,0
L242F01471C41S14075Rp48528.jpg,M,DR,100
L1083F00026C39S12100Rp35196.jpg,M,DR,30
L144F01819C01S01770Rp13852.jpg,M,DR,90
L378F02336C39S12563Rp34861.jpg,S,G,0
L134F00754C39S14165Rp45985.jpg,M,G,0
L398F00104C01S08009Rp30089.jpg,F,DR,50
L121F01775C01S02440Rp09917.jpg,F,WD,0
L144F00098C01S01085Rp10281.jpg,F,G,0
L1149F00051C39S11819Rp42959.jpg,M,WD,0
L221F03419C01S08474Rp18005.jpg,V,WD,0
L406F02465C39S12850Rp34467.jpg,S,G,0
L353F03474C39S12471Rp48196.jpg,M,DR,20
L121F03212C01S02503Rp07473.jpg,M,WD,0
L1116F03178C02S09052Rp17521.jpg,V,G,0
L326F01983C01S00085Rp10461.jpg,F,WD,0
L141F02777C01S02283Rp13258.jpg,M,WD,0
L1084F00438C39S13923Rp33809.jpg,V,G,0
L376F00119C01S07033Rp25728.jpg,F,G,0
L361F03180C01S08983Rp17688.jpg,V,G,0
L435F01105C39S14950Rp42506.jpg,V,WD,0
L144F01764C01S01724Rp13859.jpg,M,DR,90
L376F02204C39S14797Rp46473.jpg,V,G,0
L141F00498C01S06987Rp21192.jpg,F,WD,0
L1089F01745C01S07706Rp17950.jpg,V,WD,0
59_repeat_2_1387_1132_829.JPG,F,G,0
L428F01609C39S13962Rp44714.jpg,V,G,0
L361F03111C39S13043Ip.jpg,S,G,0
L134F00875C01S01078Rp04363.jpg,V,G,0
L323F01911C01S04322Rp11331.jpg,F,G,0
L354F03989C39S13391Rp36802.jpg,V,G,0
204_repeat_2_1295_5076_3407.JPG,F,G,0
L134F00779C01S09683Rp19849.jpg,V,WD,0
L144F04048C01S07576Rp24740.jpg,M,DR,60
L1102F01698C39S11600Dp33127.jpg,V,PS,0
L428F03407C39S12399Rp33543.jpg,S,G,0
L415F01506C39S14815Rp37549.jpg,S,G,0
L341F01560C01S08103Rp18258.jpg,V,WD,0
L398F02699C39S14197Rp41491.jpg,S,G,0
L331F04163C01S04013Ip.jpg,V,G,0
L331F04682C39S14135Rp44817.jpg,M,G,0
L134F00775C39S14169Rp39824.jpg,V,WD,0
L992F04355C01S07255Rp31885.jpg,V,WD,0
189_repeat_2_1527_1314_1020.JPG,F,G,0
L1153F03275C01S08547Rp29564.jpg,M,WD,0
L121F01244C01S02500Rp02237.jpg,V,WD,0
L311F00133C01S09267Rp27412.jpg,V,WD,0
L321F03728C42S13026Rp42391.jpg,M,G,0
L221F00888C42S13053Rp46595.jpg,M,G,0
L398F02699C39S14197Rp37776.jpg,S,G,0
L131F03901C39S12780Ip.jpg,S,WD,0
L1084F02299C01S02998Rp09949.jpg,M,DR,90
L113F03598C01S04789Rp13431.jpg,M,ND,0
L1122F00311C39S12127Dp38607.jpg,M,DR,20
L322F03027C39S12951Rp37483.jpg,V,WD,0
L341F01298C01S00367Rp06873.jpg,F,WD,0
L241F04699C21S11069Rp21542.jpg,V,G,0
L333F03400C01S03750Rp14765.jpg,M,WD,0
L222F00491C39S14322Rp40334.jpg,V,WD,0
L131F03902C01S09258Rp17359.jpg,V,WD,0
L1083F01198C39S11793Rp38000.jpg,F,DR,20
L1122F01513C39S12130Ip.jpg,V,G,0
L144F02773C01S00166Rp05534.jpg,V,WD,0
L1084F00022C01S07508Rp19508.jpg,V,G,0
L1095F00009C01S08259Rp17178.jpg,V,G,0
L1137F01674C01S10065Rp27387.jpg,F,DR,10
L331F01714C01S05388Ip.jpg,V,G,0
L121F02106C39S00000Ip.jpg,S,WD,0
L134F04229C39S14608Rp46771.jpg,M,DR,30
L1094F01464C39S11542Rp35108.jpg,F,G,0
201_repeat_2_1461_3089_1932.JPG,F,WD,0
L144F01044C41S12443Rp37888.jpg,V,WD,0
L1089F02358C01S08278Rp30646.jpg,M,G,0
L131F00084C01S06808Rp26391.jpg,V,DR,80
L406F04347C39S13927Ip.jpg,S,G,0
L1136F03499C01S10534Rp31595.jpg,M,DR,20
L1089F02579C39S11959Rp35504.jpg,V,WD,0
L331F04670C39S14122Rp44416.jpg,M,G,0
L341F01441C01S08107Rp29123.jpg,M,DR,40
L133F01736C01S06952Rp31492.jpg,F,DR,70
218_repeat_2_1099_2439_1463.JPG,V,WD,0
L410F01562C01S08204Rp21512.jpg,V,G,0
L1136F00047C39S11862Rp33705.jpg,F,G,0
67_repeat_2_1203_5621_3981.JPG,M,DR,40
L1094F02309C01S02595Rp09556.jpg,M,DR,90
L371F01552C01S02282Rp10310.jpg,V,WD,0
L221F01605C01S08467Rp18002.jpg,V,WD,0
L1137F01500C39S14835Rp43300.jpg,F,WD,0
17_repeat_2_1302_4769_3144.JPG,F,WD,0
L1083F00026C01S00273Ip.jpg,V,G,0
L241F04700C39S13208Rp36700.jpg,V,G,0
L1094F04330C01S07339Rp27179.jpg,F,WD,0
L121F00592C01S06816Rp18781.jpg,V,G,0
L144F00974C41S12442Rp40926.jpg,F,WD,0
L415F00225C01S08018Rp26410.jpg,F,WD,0
L1144F04453C39S12066Rp41585.jpg,M,DR,40
L378F00264C39S12310Ip.jpg,S,G,0
L341F02998C39S13255Ip.jpg,S,G,0
L341F00544C01S00346Rp00061.jpg,V,G,0
L1124F01797C39S13974Dp36245.jpg,V,DR,10
L1122F03018C01S09484Rp24929.jpg,F,G,0
184_repeat_2_1054_2529_1545.JPG,F,G,0
L1122F00311C01S10017Rp30149.jpg,M,G,0
L1139F00290C01S01589Rp04161.jpg,M,DR,20
L415F04512C01S09293Rp21866.jpg,M,G,0
L1090F01594C39S11789Ip.jpg,V,G,0
L1133F01842C01S07752Rp23092.jpg,V,G,0
L141F01629C01S00250Rp03422.jpg,V,WD,0
L134F00874C01S09705Rp31367.jpg,M,DR,40
L1089F00469C39S11591Rp32515.jpg,V,WD,0
L133F01013C01S05456Ip.jpg,V,WD,0
L131F03890C39S12742Rp40642.jpg,V,WD,0
L436F03041C39S12715Ip.jpg,S,G,0
L365F03009C01S09123Rp20762.jpg,V,G,0
225_repeat_2_1312_3210_2036.JPG,M,DR,20
L222F00670C01S02988Rp01677.jpg,V,G,0
L222F02422C01S03013Rp10420.jpg,M,WD,0
L354F03986C01S01036Rp12137.jpg,F,WD,0
L1142F03109C39S11833Rp33093.jpg,F,G,0
L435F03585C39S14957Rp38877.jpg,S,G,0
L406F01761C01S14395Rp43585.jpg,V,G,0
L134F00768C39S00000Ip.jpg,S,G,0
72_repeat_2_2368_5262_3621.JPG,F,WD,0
L342F01545C01S00377Rp06865.jpg,V,G,0
L1093F03320C01S00992Rp00490.jpg,V,PS,0
L314F01832C01S03812Rp07850.jpg,V,WD,0
L1115F01288C01S04700Rp10775.jpg,M,ND,0
L1094F04308C01S07059Rp24515.jpg,V,G,0
L426F04395C39S12348Ip.jpg,S,G,0
L134F04022C01S06968Rp18151.jpg,V,WD,0
L1083F01198C39S11793Rp36382.jpg,F,G,0
L325F01429C39S12187Rp42623.jpg,F,G,0
L221F00394C39S13390Rp37781.jpg,V,WD,0
L415F04518C39S12708Rp37448.jpg,S,G,0
L1094F01464C39S11542Rp36339.jpg,F,G,0
L1094F00350C01S07701Rp29618.jpg,V,DR,10
L410F01225C01S02547Rp14106.jpg,M,DR,80
L353F03620C01S01305Rp07641.jpg,F,G,0
L326F01981C01S01993Rp13973.jpg,M,DR,50
L1093F01350C01S00978Rp05671.jpg,M,DR,40
L1144F04453C01S09224Rp30969.jpg,M,DR,10
L314F02357C01S08699Rp17750.jpg,V,WD,0
L314F01001C01S03496Rp10364.jpg,F,G,0
L354F03937C39S13325Rp34076.jpg,V,G,0
L113F01803C01S10081Rp25358.jpg,F,WD,0
224_repeat_2_1097_6112_4484.JPG,M,DR,30
L376F01813C39S14512Rp44388.jpg,V,G,0
L222F03122C01S03014Ip.jpg,S,WD,0
L323F03019C01S00416Rp07561.jpg,F,G,0
L1094F02309C39S11675Rp35101.jpg,M,G,0
L1133F00440C39S12425Ip.jpg,V,WD,0
L1093F01799C01S02004Rp01495.jpg,M,WD,0
L398F02699C39S14197Rp41490.jpg,S,WD,0
L1095F00653C01S07867Rp31244.jpg,M,G,0
L1142F03194C39S12019Rp33088.jpg,F,WD,0
L1094F00509C01S07973Rp21635.jpg,V,G,0
L1142F00442C20S10713Rp26577.jpg,F,DR,10
L361F02342C20S11200Rp23132.jpg,V,G,0
L371F04432C01S08048Rp31751.jpg,S,G,0
L365F03009C39S12460Rp41507.jpg,V,WD,0
L428F02760C01S02512Rp01722.jpg,V,WD,0
L325F03156C01S00265Rp12584.jpg,M,G,0
L433F00526C41S13245Rp38842.jpg,S,G,0
L221F03181C01S03346Ip.jpg,V,WD,0
L342F01545C01S09991Rp29141.jpg,F,DR,20
L1122F00055C39S12017Rp36027.jpg,M,DR,40
L144F01202C39S12513Dp36485.jpg,V,DR,30
L361F02354C20S11199Rp27931.jpg,V,G,0
L326F01740C01S03145Rp05259.jpg,V,WD,0
L331F04051C39S14000Rp34771.jpg,S,WD,0
L376F00111C01S06801Rp22945.jpg,F,WD,0
L323F00913C39S13077Rp35280.jpg,V,G,0
L430F01139C39S13918Ip.jpg,S,G,0
L1153F04305C39S11873Rp33595.jpg,V,WD,0
L1153F01322C39S12346Ip.jpg,V,G,0
90_repeat_2_1187_5599_3944.JPG,M,DR,10
231_repeat_2_2010_4670_3037.JPG,F,G,0
L341F01378C39S12278Rp33858.jpg,S,WD,0
L428F03552C39S14153Rp40512.jpg,S,G,0
L365F00189C01S09121Rp24559.jpg,V,G,0
L1089F00562C39S11687Rp33284.jpg,M,DR,30
L1089F01146C01S08303Rp18952.jpg,V,WD,0
L321F03728C01S07028Rp22736.jpg,M,G,0
L1094F04279C01S09939Rp17508.jpg,V,G,0
L1149F00570C39S12360Rp36992.jpg,M,DR,20
L1116F01189C39S12229Ip.jpg,V,WD,0
L1122F04424C39S11774Rp32854.jpg,F,WD,0
L222F02261C01S03633Rp03498.jpg,V,WD,0
L1130F01582C01S07352Rp17539.jpg,V,G,0
L222F03341C39S14325Rp37024.jpg,V,WD,0
L1153F04305C39S11873Rp32902.jpg,V,WD,0
L1089F00459C39S11726Rp40702.jpg,M,DR,50
L331F04168C01S04570Rp09184.jpg,F,G,0
L341F02998C39S13255Rp49070.jpg,M,G,0
L325F03081C01S00070Rp02021.jpg,V,WD,0
L232F04014C03S09673Rp26355.jpg,M,DR,60
L361F01181C01S08998Rp30939.jpg,F,G,0
L221F03419C39S13056Rp43875.jpg,F,G,0
L121F03212C39S12728Rp40156.jpg,V,WD,0
L355F02272C03S09120Rp30576.jpg,F,WD,0
L1133F00287C39S12422Rp40045.jpg,M,DR,30
74_repeat_2_1586_4195_2777.JPG,F,WD,0
L415F01555C39S14440Rp43184.jpg,S,G,0
L1089F00017C01S08228Rp23836.jpg,F,G,0
L221F03419C39S13056Rp43873.jpg,F,G,0
L221F02581C01S04840Rp13811.jpg,M,ND,0
L353F01878C01S03707Rp10839.jpg,M,G,0
L1089F01430C39S11593Rp36403.jpg,F,G,0
L435F01544C39S12524Rp40706.jpg,S,WD,0
228_repeat_2_1160_2557_1572.JPG,F,G,0
L131F03904C01S01620Rp12317.jpg,M,WD,0
L365F04139C23S10950Rp18421.jpg,V,WD,0
L1123F01274C39S11996Ip.jpg,V,G,0
L331F04182C01S06927Rp21710.jpg,M,WD,0
L354F03986C39S13313Rp45738.jpg,F,DR,30
L1084F00574C01S07487Rp22898.jpg,F,G,0
L122F03121C01S02834Rp01195.jpg,V,WD,0
L1094F02707C01S07057Rp21109.jpg,V,G,0
L1153F00065C39S11872Rp33602.jpg,V,DR,20
L131F03896C01S01628Rp08093.jpg,F,WD,0
L435F01919C01S03748Rp03885.jpg,F,WD,0
L144F00098C01S07631Rp25394.jpg,F,WD,0
L231F02687C41S14892Rp38743.jpg,S,G,0
L315F02433C39S13372Rp49326.jpg,F,WD,0
L1136F00550C01S08149Rp28874.jpg,M,G,0
L1155F04252C01S07828Rp18834.jpg,V,PS,0
L410F01965C01S02539Rp14369.jpg,M,WD,0
L361F01590C01S08969Rp22705.jpg,F,WD,0
L341F01731C39S13283Rp40715.jpg,V,G,0
L144F01202C01S01090Rp01528.jpg,V,WD,0
205_repeat_2_1056_444_314.JPG,V,G,0
L1093F01700C01S08553Rp23699.jpg,V,G,0
L133F00494C39S14337Rp41182.jpg,V,WD,0
L341F02738C42S13247Rp37422.jpg,V,G,0
L406F04321C01S07776Rp26683.jpg,F,G,0
L221F01960C39S14762Rp41324.jpg,V,WD,0
L222F03300C42S12805Rp33466.jpg,S,G,0
L322F03052C01S02681Rp06640.jpg,V,WD,0
L1094F01208C01S01316Ip.jpg,V,WD,0
L354F00181C01S08871Rp19089.jpg,V,G,0
L231F02385C03S07603Rp17805.jpg,V,WD,0
227_repeat_2_1074_4701_3073.JPG,F,G,0
L133F00529C01S07888Rp16842.jpg,V,WD,0
L331F04170C39S12604Rp49022.jpg,M,G,0
L133F00297C39S14525Rp39218.jpg,V,WD,0
L113F00663C39S12897Rp39166.jpg,F,WD,0
L428F00215C39S12374Rp43238.jpg,V,WD,0
L410F03370C01S02835Ip.jpg,S,WD,0
L1095F00012C39S12037Dp38888.jpg,M,G,0
L365F00189C39S12456Rp36691.jpg,V,G,0
L1084F01431C01S07240Rp25862.jpg,M,WD,0
L321F01937C39S13138Rp48568.jpg,M,WD,0
149_initial_1_1364_1364.JPG,V,G,0
L1089F02252C01S00287Rp01126.jpg,V,G,0
L1155F04256C39S11631Rp33301.jpg,V,WD,0
L325F01235C39S12177Rp44569.jpg,M,G,0
L1089F00453C01S08293Rp24305.jpg,F,G,0
L1089F03161C01S09027Rp29640.jpg,M,WD,0
L113F02080C01S04781Rp08595.jpg,F,G,0
L1137F01674C39S14829Rp42151.jpg,F,WD,0
L121F03608C01S08254Rp30216.jpg,M,DR,10
L398F00971C01S08219Rp19455.jpg,V,WD,0
L405F05549C39S14216Ip.jpg,S,G,0
L124F01099C39S13669Ip.jpg,S,G,0
L331F00538C01S07067Rp22490.jpg,F,G,0
L1137F01674C01S10065Rp29351.jpg,M,DR,40
L1124F03491C39S14397Rp36045.jpg,F,DR,20
L1144F04448C01S09221Rp30247.jpg,M,G,0
L332F03505C39S12318Rp47435.jpg,M,WD,0
L1149F01231C39S11810Rp42370.jpg,M,DR,50
L371F04502C39S15008Rp40622.jpg,S,G,0
L361F02354C01S03638Ip.jpg,S,WD,0
L365F01913C01S02497Rp08791.jpg,V,WD,0
L232F04046C41S14822Rp46174.jpg,M,WD,0
L1093F02079C01S08391Rp21036.jpg,F,WD,0
L121F01864C01S01456Rp12820.jpg,M,DR,40
L1127F01886C39S12741Rp35219.jpg,F,G,0
L331F00161C39S12602Rp36570.jpg,V,G,0
L134F00783C39S13723Ip.jpg,S,G,0
160_repeat_2_2265_4194_2776.JPG,M,WD,0
L1084F01037C39S11577Rp33454.jpg,F,WD,0
L365F03201C01S01519Rp14454.jpg,M,WD,0
L1144F04457C01S09226Rp24443.jpg,V,PS,0
L325F03081C39S12249Rp41297.jpg,F,WD,0
L331F04184C39S12614Rp45281.jpg,M,WD,0
L1116F00916C01S00804Rp02810.jpg,F,G,0
L133F00979C39S14339Rp35747.jpg,S,WD,0
L1116F02202C01S09071Rp17534.jpg,V,G,0
L341F01426C39S12280Rp37686.jpg,V,G,0
L133F00764C01S09801Rp31477.jpg,M,DR,50
L122F00077C01S02029Rp02845.jpg,V,WD,0
L222F00238C39S12786Rp34483.jpg,S,G,0
L1144F04457C01S09226Rp23477.jpg,V,G,0
L1132F04294C01S07490Rp22642.jpg,V,G,0
L121F00073C01S06839Rp23776.jpg,M,G,0
L435F00204C01S01733Rp02911.jpg,V,WD,0
170_initial_1_2547_2547.JPG,F,WD,0
L1093F00010C01S07562Rp22324.jpg,F,DR,10
L355F02278C03S08909Rp30557.jpg,V,G,0
L1083F00021C01S00154Rp04958.jpg,M,G,0
L1144F04443C01S09219Rp22131.jpg,V,WD,0
L1137F01323C02S08997Rp24097.jpg,F,WD,0
L1139F03124C39S11991Rp35890.jpg,M,G,0
L332F02802C01S09111Rp24622.jpg,F,WD,0
L134F00746C01S05342Rp14101.jpg,M,DR,60
L1093F03512C01S02909Rp05076.jpg,M,DR,30
L1095F00012C39S12037Dp38889.jpg,F,WD,0
L133F00979C39S14339Rp40096.jpg,V,WD,0
L371F01375C39S12772Rp45818.jpg,F,G,0
L354F03994C39S13321Rp48795.jpg,M,G,0
L121F03608C01S01416Rp13420.jpg,M,G,0
214_repeat_2_2418_6061_4428.JPG,M,ND,0
L222F03381C01S06836Rp17226.jpg,V,G,0
L1089F00017C01S00579Rp08845.jpg,F,WD,0
95_repeat_2_1518_5193_3521.JPG,F,WD,0
L429F03239C39S14836Rp43395.jpg,S,G,0
L1094F01561C01S07712Rp24799.jpg,F,G,0
L361F01045C01S09463Rp30910.jpg,F,G,0
L133F00695C01S09591Rp25662.jpg,V,DR,40
L353F01923C01S02451Ip.jpg,V,WD,0
L332F03294C01S01051Rp09735.jpg,F,DR,20
L1089F02358C01S08278Rp17049.jpg,V,WD,0
L231F01851C03S07322Rp19963.jpg,F,WD,0
L354F00387C01S02826Rp04810.jpg,V,WD,0
L1142F03194C39S12019Ip.jpg,V,WD,0
