filename,growth_stage,damage,extent
L353F01377C39S14495Ip.jpg,S,G,0
L323F00357C39S13037Rp35444.jpg,V,G,0
L361F02344C01S07851Rp23416.jpg,V,G,0
L141F00530C01S07032Rp29035.jpg,M,DR,30
202_repeat_2_1424_4613_2995.JPG,F,PS,0
L134F04131C01S02590Rp00844.jpg,V,WD,0
L134F04023C01S02591Rp00545.jpg,V,WD,0
L121F00577C01S04002Ip.jpg,V,G,0
L333F02012C01S06998Rp16349.jpg,V,WD,0
L124F02408C01S02417Ip.jpg,V,WD,0
L1137F01579C39S12767Rp41030.jpg,F,WD,0
23_repeat_2_2260_6390_4756.JPG,M,DS,0
L221F01779C01S08517Rp28163.jpg,M,DR,30
L1144F04459C39S12072Rp38867.jpg,M,WD,0
L325F03118C01S00698Ip.jpg,S,G,0
L222F03112C39S14640Rp44130.jpg,M,WD,0
L341F01343C39S12262Rp47675.jpg,M,G,0
L1132F04285C39S12086Rp36925.jpg,M,WD,0
L435F01653C01S09292Rp24170.jpg,V,DR,30
L222F00240C01S07771Rp18995.jpg,V,G,0
L221F01605C01S03176Rp14231.jpg,M,DR,50
L415F03068C39S12961Ip.jpg,S,G,0
L371F04413C39S14090Rp36278.jpg,S,G,0
L231F04556C03S09973Rp20934.jpg,V,DR,30
L1116F02202C39S11856Rp34196.jpg,V,G,0
L354F03933C39S14704Rp47888.jpg,M,WD,0
L428F01533C39S14102Rp45325.jpg,V,G,0
L332F01897C01S00441Rp09733.jpg,M,DR,20
L1155F04263C01S08332Rp29776.jpg,M,G,0
L1089F03143C01S00644Rp05052.jpg,F,G,0
L1132F04291C01S07482Rp29818.jpg,M,DR,10
L1146F03430C01S09867Rp18034.jpg,V,WD,0
L376F00894C39S14510Dp44382.jpg,V,WD,0
L221F00292C01S04829Rp14744.jpg,M,ND,0
L410F02818C39S12340Rp44788.jpg,V,WD,0
L365F01766C39S12587Rp42936.jpg,V,WD,0
L315F04158C01S06944Rp18097.jpg,S,G,0
L1150F00049C01S01352Ip.jpg,V,G,0
L125F03406C01S13955Rp38042.jpg,V,WD,0
L1136F01518C39S11644Ip.jpg,V,WD,0
L376F00634C39S14142Rp43436.jpg,V,WD,0
L1094F04326C39S12048Ip.jpg,V,WD,0
L1084F02299C01S02998Rp10185.jpg,M,DR,90
L331F04059C39S14007Rp38445.jpg,V,WD,0
L134F00852C39S14276Rp39215.jpg,V,WD,0
L1095F00331C01S07854Rp26318.jpg,M,WD,0
L323F03170C01S00318Rp02552.jpg,V,G,0
L1116F00031C39S12539Rp41829.jpg,V,G,0
L222F01064C39S14627Rp44117.jpg,M,G,0
L131F03894C01S06957Rp17114.jpg,V,WD,0
L1132F04285C01S07485Rp28796.jpg,M,G,0
L144F01202C39S12513Dp39383.jpg,V,PS,0
L332F00619C01S09108Rp19792.jpg,V,WD,0
L1149F00318C02S08173Rp18706.jpg,V,WD,0
L430F00541C39S13915Ip.jpg,S,G,0
L436F00203C39S12381Rp46452.jpg,F,DR,40
L355F00184C03S06974Rp16321.jpg,S,WD,0
L232F01158C01S01278Rp02029.jpg,V,G,0
L1094F01340C01S00481Rp00766.jpg,V,G,0
L231F03453C03S08762Rp24202.jpg,M,DR,30
L141F02777C39S12562Rp38852.jpg,M,WD,0
L342F01261C01S00366Rp06860.jpg,V,G,0
L331F04053C01S07614Rp19014.jpg,V,WD,0
L1089F04702C01S08076Rp21477.jpg,F,G,0
L222F01109C01S09911Rp25509.jpg,M,G,0
L1094F02821C01S07515Rp28682.jpg,M,G,0
L361F02349C01S10020Rp31307.jpg,F,G,0
L1116F02814C01S08850Rp18416.jpg,V,WD,0
L365F00490C01S01518Rp14551.jpg,F,G,0
L1153F03241C01S03790Rp01566.jpg,V,G,0
L410F01562C01S02763Rp13763.jpg,M,DR,90
L326F01983C01S00085Rp13940.jpg,M,G,0
L433F00526C01S00721Rp10857.jpg,F,DR,40
L1093F01700C39S12671Dp37418.jpg,V,G,0
L1136F03631C39S11651Rp33198.jpg,F,G,0
L142F03583C01S06812Rp29525.jpg,M,DR,40
L222F02862C01S10150Rp25547.jpg,M,G,0
L341F01295C39S13289Rp49098.jpg,M,G,0
L426F00211C39S14975Rp40212.jpg,S,G,0
L1084F02108C39S13925Rp33441.jpg,V,G,0
L1094F01208C01S09026Rp29949.jpg,M,G,0
L1102F01698C39S11600Rp41650.jpg,M,DR,70
L321F03605C01S08273Rp19031.jpg,F,WD,0
L426F00211C39S14975Rp39078.jpg,S,G,0
L410F01562C39S12377Rp34295.jpg,S,G,0
L222F00238C01S02987Rp01676.jpg,V,G,0
L134F00771C01S06931Rp17529.jpg,V,G,0
L1084F03259C01S07372Rp22216.jpg,F,WD,0
L1155F04259C01S07228Rp18579.jpg,V,DR,20
L1094F01340C01S00481Rp10085.jpg,M,DR,60
L406F04336C01S07785Rp26692.jpg,M,DR,10
L325F01977C01S00300Rp09509.jpg,F,G,0
L121F01244C01S07151Rp16642.jpg,V,WD,0
L1094F01561C01S01971Rp05437.jpg,M,DR,90
226_repeat_2_1078_3171_2002.JPG,M,ND,0
L1084F02124C01S07243Rp25866.jpg,F,WD,0
L134F00750C39S14162Rp44170.jpg,F,G,0
L134F00785C01S09798Rp31219.jpg,M,DR,30
33_repeat_2_1273_6313_4682.JPG,M,DR,60
L133F02337C01S09804Rp20258.jpg,V,WD,0
L331F04183C01S07723Rp25556.jpg,M,DR,20
L1122F04428C01S09718Rp27678.jpg,M,DR,10
L1093F00487C01S06859Rp21473.jpg,F,G,0
L124F02606C01S01208Rp13687.jpg,M,DR,60
L1149F01928C01S02422Rp01591.jpg,F,WD,0
L371F00382C01S09279Rp19542.jpg,V,G,0
L133F00494C39S14337Rp46207.jpg,F,DR,20
L325F00525C39S12927Rp37717.jpg,V,G,0
47_repeat_2_2378_1174_877.JPG,V,G,0
L222F01327C39S14324Rp43818.jpg,F,WD,0
L361F01181C39S12760Rp46351.jpg,M,WD,0
L142F00096C01S01579Rp01129.jpg,V,WD,0
L342F02128C39S14046Rp37311.jpg,V,WD,0
L124F00081C01S00116Rp02412.jpg,V,WD,0
L323F03132C39S13057Rp37651.jpg,V,G,0
L331F04063C01S09275Rp19050.jpg,V,WD,0
L322F00957C01S03616Rp02780.jpg,V,WD,0
L429F03126C01S08196Rp29851.jpg,F,DR,70
L410F03168C39S12702Rp46634.jpg,F,G,0
L325F00154C01S00074Rp08412.jpg,F,G,0
L144F00936C01S07470Rp19122.jpg,F,WD,0
L121F00592C39S13094Ip.jpg,S,G,0
L376F04701C39S12389Rp39891.jpg,V,G,0
L1133F00501C39S12669Rp34222.jpg,V,WD,0
217_repeat_2_2052_1317_1025.JPG,F,G,0
L410F01965C01S02539Ip.jpg,S,G,0
L1094F00436C39S12598Rp41833.jpg,F,G,0
L141F01026C01S06994Rp22620.jpg,M,WD,0
L311F00523C01S09228Rp25599.jpg,V,WD,0
L314F02165C01S03487Rp10347.jpg,F,G,0
L331F04165C01S04022Rp02840.jpg,V,WD,0
L342F03398C01S03298Rp12310.jpg,M,WD,0
15_repeat_2_1352_3255_2091.JPG,V,WD,0
L121F03251C39S12651Rp36015.jpg,V,WD,0
L341F00320C01S06861Rp27255.jpg,M,DR,10
L113F03598C01S04789Rp02830.jpg,F,G,0
L398F01961C01S07900Rp26849.jpg,F,G,0
L134F00746C39S14711Ip.jpg,S,WD,0
33_repeat_2_1273_5916_4261.JPG,M,WD,0
L134F00780C39S14177Rp47139.jpg,M,WD,0
L133F00494C01S07886Rp23764.jpg,V,DR,30
L125F00650C01S08867Rp16536.jpg,V,WD,0
L331F00158C39S14117Ip.jpg,S,WD,0
L131F00084C39S12595Rp43008.jpg,V,WD,0
L429F00352C39S14293Rp48300.jpg,F,DR,30
L221F00359C39S14766Ip.jpg,V,PS,0
L1153F03241C01S03790Rp00419.jpg,V,G,0
21_repeat_2_1361_3534_2273.JPG,F,DR,10
L1124F01336C01S00264Rp04218.jpg,F,G,0
L121F00592C01S04298Rp09358.jpg,F,G,0
L428F00997C39S13556Rp43299.jpg,V,G,0
L371F01009C39S14106Ip.jpg,S,G,0
L353F03474C01S03647Rp10853.jpg,F,G,0
L1095F03195C39S12101Rp41763.jpg,M,DR,60
L1142F03291C39S11801Rp33311.jpg,V,G,0
L144F02383C01S08708Rp20738.jpg,F,G,0
L378F01052C01S06900Rp29672.jpg,V,G,0
L133F01358C39S14730Ip.jpg,S,WD,0
L1139F00290C39S11785Rp35893.jpg,M,G,0
L361F02347C01S10018Rp21886.jpg,V,G,0
L376F00304C39S12293Dp38780.jpg,V,WD,0
L426F00221C39S12342Ip.jpg,S,G,0
219_repeat_2_1813_5469_3853.JPG,M,DS,0
L133F00696C01S05262Ip.jpg,F,WD,0
L406F01517C01S14394Rp34409.jpg,S,G,0
L1083F03269C39S12104Rp40779.jpg,M,DR,30
L1116F00027C01S08852Rp25830.jpg,V,G,0
L131F03898C01S09333Rp21364.jpg,F,PS,0
L1095F00444C01S00183Rp05947.jpg,M,DR,20
L371F04413C39S14090Rp47848.jpg,F,DR,90
L415F04518C01S08328Rp21872.jpg,V,G,0
L1153F03564C01S08168Rp22905.jpg,F,DR,40
L341F01298C01S06851Rp21244.jpg,F,WD,0
L1131F04417C01S09792Rp16340.jpg,S,G,0
217_repeat_2_2052_5734_4110.JPG,M,DS,0
L1093F00633C01S07462Rp25057.jpg,F,G,0
L1084F02363C01S07532Rp31636.jpg,M,WD,0
L398F03412C01S08251Rp20099.jpg,V,WD,0
L134F00780C39S14177Rp35778.jpg,S,G,0
L361F02343C20S11201Rp31661.jpg,F,G,0
L1093F00908C01S06770Rp21621.jpg,F,G,0
215_repeat_2_3325_6370_4740.JPG,M,ND,0
217_repeat_2_2052_5976_4334.JPG,M,ND,0
L341F02689C01S00418Rp12667.jpg,M,DR,40
L144F01278C01S01563Rp09018.jpg,F,G,0
L141F01836C39S12521Rp46000.jpg,M,DR,20
L121F01917C01S02677Rp11312.jpg,F,G,0
L311F01421C39S13127Rp46229.jpg,S,G,0
L1083F01650C01S08324Rp25305.jpg,M,G,0
L1095F01359C01S00472Ip.jpg,V,G,0
L406F04309C01S07768Rp26676.jpg,F,DR,30
L341F01295C39S13289Rp40722.jpg,F,G,0
L121F00535C01S10970Rp25608.jpg,M,DR,60
L231F00555C03S08760Rp24195.jpg,M,DR,40
L1089F01682C01S08539Rp24656.jpg,V,WD,0
L406F04319C01S07774Rp15629.jpg,S,G,0
L1084F01431C39S13924Rp33810.jpg,V,G,0
L121F03192C01S07212Rp28662.jpg,M,G,0
L1136F00953C39S11655Rp33018.jpg,F,G,0
L121F01816C01S02409Rp06210.jpg,F,G,0
87_initial_1_2209_2209.JPG,V,G,0
L373F01580C39S14561Rp44669.jpg,S,WD,0
L1142F00043C39S11835Rp34779.jpg,V,WD,0
21_repeat_2_1361_5214_3569.JPG,M,DR,10
L342F01351C01S00370Rp10902.jpg,F,DR,10
L1089F02358C01S08278Rp19566.jpg,V,G,0
L1084F00024C01S07476Rp17432.jpg,V,G,0
L1153F04302C39S11876Rp33593.jpg,V,DR,20
L365F01284C39S12467Rp42594.jpg,V,WD,0
L1102F00034C01S08159Rp19522.jpg,V,WD,0
L1094F04314C01S07058Rp29138.jpg,F,G,0
L314F03342C01S04374Rp05641.jpg,V,G,0
L1155F04263C01S08332Rp27336.jpg,F,G,0
L371F04410C20S11063Rp24650.jpg,V,G,0
L415F00414C01S01095Rp05944.jpg,V,G,0
L1094F03073C39S11575Ip.jpg,V,G,0
L371F00403C39S12770Rp44018.jpg,V,G,0
L378F01632C39S12291Rp46552.jpg,F,G,0
L341F01298C39S12261Rp43114.jpg,F,G,0
L378F02537C39S12570Rp43162.jpg,V,G,0
L122F00549C39S13168Ip.jpg,S,G,0
L142F01634C01S03001Rp04227.jpg,V,WD,0
L222F03112C01S04373Rp11611.jpg,M,G,0
L371F00666C01S04016Rp05555.jpg,V,G,0
101_initial_1_1309_1309.JPG,V,G,0
L142F03359C01S03196Rp12256.jpg,F,WD,0
L231F01754C40S12997Rp39521.jpg,V,WD,0
181_repeat_2_1055_5930_4275.JPG,M,ND,0
L221F01293C39S13388Rp38653.jpg,V,WD,0
L428F01566C39S14488Rp48284.jpg,F,DR,50
L1131F04391C01S09615Rp16169.jpg,S,WD,0
L1095F00012C39S12037Rp32866.jpg,V,G,0
L1116F01229C01S08641Rp24128.jpg,M,WD,0
206_initial_1_2370_2370.JPG,F,WD,0
142_repeat_2_1621_3333_2140.JPG,F,WD,0
L371F03374C01S04812Rp03788.jpg,S,G,0
L1155F04251C01S07814Rp17835.jpg,V,ND,0
L415F01160C01S01245Rp13706.jpg,M,DR,60
L410F03421C01S08292Rp21574.jpg,V,WD,0
L361F01927C01S04909Rp11659.jpg,M,G,0
L342F02120C39S14042Rp47820.jpg,M,DR,50
226_repeat_2_1085_1574_1163.JPG,V,WD,0
L406F04351C39S14227Rp40638.jpg,S,G,0
L333F01512C01S03718Rp09343.jpg,F,WD,0
L353F03474C01S03647Rp06697.jpg,F,G,0
L361F03008C01S04636Rp05714.jpg,V,WD,0
L133F00529C39S14338Rp41184.jpg,V,WD,0
L378F00264C01S07098Rp22948.jpg,V,G,0
L1144F04453C39S12066Rp40038.jpg,M,DR,10
L141F03044C01S03195Rp04904.jpg,V,WD,0
L1095F00009C01S08259Rp31563.jpg,M,G,0
L435F01544C39S12524Rp44798.jpg,V,WD,0
L433F01002C01S00615Ip.jpg,S,G,0
L144F01733C01S01190Ip.jpg,S,G,0
L371F01852C39S12785Rp40136.jpg,V,G,0
L222F03300C42S12805Rp35662.jpg,V,WD,0
L1124F00973C39S13959Rp38976.jpg,M,WD,0
L321F02609C39S14913Ip.jpg,V,WD,0
L428F00209C01S07686Rp28853.jpg,S,G,0
202_repeat_2_1376_972_646.JPG,V,PS,0
L1094F02309C01S07056Rp30769.jpg,M,G,0
L144F00933C01S07452Rp22815.jpg,M,DR,30
11_repeat_2_2419_4236_2821.JPG,M,WD,0
L144F02485C03S10465Rp26439.jpg,M,WD,0
L1123F00278C39S12006Rp42354.jpg,M,DR,70
L429F00355C01S02047Rp13496.jpg,M,DR,90
171_repeat_2_2291_3861_2446.JPG,M,DR,80
L376F01092C39S14511Dp39558.jpg,S,G,0
L133F00979C39S14339Rp43063.jpg,F,WD,0
L415F01570C01S04488Rp05553.jpg,F,WD,0
L436F00203C39S12381Rp40658.jpg,S,G,0
L315F03924C39S14532Ip.jpg,S,G,0
L1123F00567C20S10274Rp22414.jpg,F,G,0
L331F04162C39S12608Rp36574.jpg,V,WD,0
L429F03239C01S01591Rp05567.jpg,V,WD,0
L1093F01644C01S08753Rp25297.jpg,F,WD,0
L1093F01028C01S08731Rp19648.jpg,V,WD,0
L342F01050C39S14253Rp47900.jpg,M,DR,20
L121F00583C01S07566Rp23162.jpg,V,G,0
L243F04634C41S12222Rp45779.jpg,M,WD,0
L221F02171C01S03347Rp10502.jpg,F,WD,0
L371F04393C39S14236Rp44131.jpg,S,G,0
L1115F00427C01S02383Rp02104.jpg,F,WD,0
L1089F02252C01S06763Rp15068.jpg,V,WD,0
L124F03223C39S13430Rp46260.jpg,M,G,0
L415F03305C01S04492Rp14251.jpg,M,DR,20
L371F03246C39S14159Rp46625.jpg,F,G,0
L122F00621C39S13859Rp43899.jpg,M,WD,0
L433F00406C39S13677Rp36349.jpg,S,G,0
L1094F00036C01S08395Rp21129.jpg,V,G,0
L1137F01674C39S14829Ip.jpg,V,WD,0
L322F00149C01S07932Rp24774.jpg,F,G,0
L410F01562C01S08204Rp28228.jpg,F,DR,70
L1095F03557C39S12120Rp35623.jpg,F,DR,10
L222F01676C39S12795Ip.jpg,S,G,0
L365F00189C39S12456Rp46018.jpg,M,G,0
L1084F00580C01S00055Rp04219.jpg,M,WD,0
L435F01105C39S14950Rp45189.jpg,V,G,0
L1130F03509C01S07594Rp17788.jpg,V,G,0
L1084F00022C39S12023Rp33453.jpg,F,G,0
18_repeat_2_1365_1007_680.JPG,V,WD,0
L331F04165C01S06843Rp16812.jpg,V,WD,0
L222F03329C39S12801Rp34517.jpg,V,G,0
L222F00419C01S03133Rp01045.jpg,V,WD,0
L398F02699C01S01139Rp14624.jpg,M,DR,60
L1122F02857C39S12156Ip.jpg,F,G,0
L371F04413C39S14090Rp36277.jpg,S,G,0
L332F03215C39S12314Rp44049.jpg,M,DR,10
L1116F03361C01S04885Rp09576.jpg,F,G,0
L321F01949C01S07143Rp25324.jpg,F,DR,20
L1083F03397C01S07961Rp27193.jpg,M,WD,0
L428F01438C39S12419Rp43229.jpg,V,WD,0
L398F01379C01S08247Rp21098.jpg,V,WD,0
L141F01738C01S03782Rp12028.jpg,F,G,0
L332F03548C39S12320Rp37318.jpg,V,PS,0
L133F00086C01S00316Rp09066.jpg,F,G,0
L131F03890C39S12742Rp42032.jpg,S,G,0
L354F03990C01S08354Rp25112.jpg,M,WD,0
L314F02357C01S03491Rp14394.jpg,F,G,0
L1083F02201C01S08088Rp28515.jpg,M,DR,10
L311F00639C01S09270Rp15991.jpg,S,G,0
L221F01253C01S03307Rp14304.jpg,M,DR,90
L134F00794C39S14178Rp34567.jpg,S,G,0
L144F03183C01S07446Rp15880.jpg,V,WD,0
L365F01194C01S09132Rp19209.jpg,V,G,0
L221F00319C39S14765Rp41328.jpg,M,G,0
L1094F01003C01S08238Rp29940.jpg,M,G,0
L231F02027C41S14941Rp43003.jpg,S,G,0
L1116F01994C39S12228Rp33141.jpg,S,G,0
28_repeat_2_1041_1610_1192.JPG,F,WD,0
L323F02888C01S09155Rp26723.jpg,M,DR,20
L376F04701C39S12389Rp38136.jpg,V,WD,0
L1089F03627C39S12427Ip.jpg,V,WD,0
L333F02012C01S03728Rp11058.jpg,M,WD,0
L133F00682C01S05227Rp09451.jpg,F,WD,0
L354F03995C39S13538Rp48788.jpg,M,G,0
229_repeat_2_2062_557_410.JPG,V,WD,0
L133F00088C01S01080Rp07407.jpg,F,G,0
L242F04034C01S03484Rp08380.jpg,F,WD,0
166_repeat_2_1052_1093_787.JPG,F,G,0
L354F03985C01S08352Rp28707.jpg,M,DR,70
L133F00088C39S14613Rp38142.jpg,V,G,0
L342F02118C01S03403Rp09434.jpg,F,WD,0
L376F03258C39S14802Dp46500.jpg,V,DR,10
L378F01645C39S12354Rp43105.jpg,V,WD,0
L433F03137C39S14105Rp37048.jpg,S,G,0
L133F03263C39S14041Rp38491.jpg,V,WD,0
216_repeat_2_1089_5441_3826.JPG,F,G,0
L365F00490C01S01518Rp03213.jpg,V,WD,0
L1144F04434C01S09216Rp26254.jpg,F,WD,0
L221F02767C42S13030Rp46615.jpg,M,G,0
L141F01738C01S03782Rp05461.jpg,F,G,0
L428F04486C01S09246Rp27027.jpg,M,DR,30
L124F01520C39S13280Ip.jpg,S,G,0
L378F00927C01S01281Ip.jpg,S,G,0
L361F00947C01S04905Rp03826.jpg,V,G,0
L231F02301C41S13792Rp45443.jpg,M,WD,0
L133F00088C01S01080Rp05798.jpg,V,G,0
L124F00563C39S13201Rp43564.jpg,F,G,0
L133F02337C39S14155Rp46781.jpg,M,WD,0
187_repeat_2_2048_5911_4256.JPG,M,DR,40
L398F02597C01S02360Rp12059.jpg,F,WD,0
L141F01449C39S14072Rp44219.jpg,M,WD,0
L371F01375C01S10137Rp26065.jpg,F,G,0
L133F01859C01S06953Rp23451.jpg,V,DR,30
L406F00362C01S00614Rp12261.jpg,M,G,0
L1089F01682C01S08539Rp20271.jpg,V,G,0
L322F02144C39S13243Ip.jpg,S,G,0
L222F02365C39S14107Rp43174.jpg,M,WD,0
1_repeat_2_3059_5695_4071.JPG,M,ND,0
L371F01852C01S09636Rp25693.jpg,V,DR,30
L125F00082C01S02982Ip.jpg,V,WD,0
L231F04544C22S11187Rp29188.jpg,V,DR,60
L133F00979C01S07887Rp16181.jpg,V,WD,0
L221F01712C01S03321Rp07880.jpg,F,G,0
L124F00332C01S00244Rp09253.jpg,M,DR,20
L121F03608C01S08254Rp26709.jpg,M,G,0
L221F01253C42S13062Rp43878.jpg,M,G,0
L1116F01189C01S09050Rp20907.jpg,V,WD,0
L1144F00069C01S08546Rp18267.jpg,V,WD,0
L121F03192C01S05401Rp11617.jpg,F,WD,0
L331F01168C01S05383Rp08729.jpg,V,G,0
L1083F03269C01S00475Rp04881.jpg,M,DR,10
L992F04372C01S07425Rp18452.jpg,V,G,0
L124F02408C01S02417Rp03704.jpg,V,WD,0
L433F00197C01S06971Rp24901.jpg,S,G,0
L353F01662C01S07375Rp22234.jpg,V,G,0
L1116F02430C01S09303Rp26872.jpg,V,WD,0
L323F00913C39S13077Rp42900.jpg,F,G,0
L326F00156C01S06977Rp27071.jpg,F,WD,0
L1095F00012C39S12037Dp38890.jpg,V,G,0
L342F01845C01S07764Rp21385.jpg,V,WD,0
L353F00177C39S12256Rp47529.jpg,M,DR,30
L121F01703C39S12978Ip.jpg,S,G,0
L1133F02105C39S12111Ip.jpg,V,WD,0
L221F00235C39S14761Rp38903.jpg,V,WD,0
L1089F01665C01S08538Rp19085.jpg,V,G,0
L341F01343C01S06852Rp24783.jpg,M,DR,30
206_repeat_2_2369_1716_1281.JPG,F,G,0
L1125F00286C39S14398Rp35668.jpg,F,G,0
L222F01391C39S12792Rp45045.jpg,M,G,0
L371F04399C39S14233Rp39347.jpg,S,G,0
231_repeat_2_2415_6015_4375.JPG,F,G,0
L141F01148C01S01269Rp10256.jpg,M,DR,20
L1136F03296C01S09382Rp30670.jpg,M,WD,0
L221F03419C01S03315Rp02365.jpg,V,WD,0
L222F02365C39S14107Rp40346.jpg,V,WD,0
L1094F00338C01S07698Rp18325.jpg,V,G,0
L133F00713C39S14619Rp48525.jpg,M,DR,90
L314F03354C39S12468Rp41740.jpg,V,G,0
L1122F01083C01S09922Rp19393.jpg,S,WD,0
L433F00454C01S01423Rp07452.jpg,F,WD,0
L121F03608C01S08254Rp18039.jpg,V,WD,0
L1150F01046C01S03069Rp03040.jpg,F,G,0
L1093F02864C01S00812Rp09499.jpg,M,DR,50
L141F03298C39S14074Rp36894.jpg,S,G,0
L1136F02783C39S11860Ip.jpg,V,WD,0
L1133F00046C01S01527Rp03320.jpg,F,WD,0
L371F01082C39S12783Rp43200.jpg,V,G,0
L1136F01518C01S09383Rp17477.jpg,V,WD,0
L1116F03178C02S09052Rp20876.jpg,V,G,0
86_initial_1_2840_2840.JPG,F,WD,0
L1149F01928C39S11809Rp33737.jpg,F,G,0
L314F01832C01S03812Rp05150.jpg,V,G,0
L325F00557C01S07000Rp19407.jpg,V,WD,0
L1116F02599C01S07600Rp17504.jpg,V,WD,0
L221F00235C01S04828Rp14743.jpg,M,DR,40
181_repeat_2_1623_6260_4627.JPG,M,DR,90
L1094F04274C39S11965Rp37468.jpg,M,G,0
L354F00181C39S13310Rp46816.jpg,M,G,0
L124F00617C01S00249Rp03989.jpg,V,G,0
L433F02845C39S13674Rp44257.jpg,V,G,0
L371F00990C39S12170Rp33017.jpg,S,G,0
L376F00119C01S07033Rp18739.jpg,V,WD,0
L1102F00407C01S08160Rp17017.jpg,V,WD,0
L141F01026C01S02244Rp09503.jpg,F,DR,10
L133F00713C01S06943Rp21538.jpg,F,WD,0
L1149F00980C39S12364Rp34399.jpg,F,G,0
L341F01510C39S12281Rp45202.jpg,M,G,0
L134F04230C01S05662Rp07390.jpg,V,G,0
L1122F03429C01S10006Rp19420.jpg,V,G,0
L355F02283C41S14538Rp40248.jpg,S,WD,0
L1123F02522C39S12015Rp33891.jpg,F,DR,10
L371F03597C39S14215Rp46363.jpg,F,G,0
L133F00952C01S05318Rp06314.jpg,V,G,0
L133F00269C01S09806Rp31485.jpg,M,DR,40
199_repeat_2_1050_3929_2503.JPG,V,G,0
L134F00771C39S14838Rp44960.jpg,M,WD,0
136_repeat_2_1230_1249_953.JPG,V,WD,0
L1094F03073C39S11575Rp41747.jpg,M,DR,60
L121F02106C01S07801Rp18139.jpg,V,G,0
L124F00641C39S12718Ip.jpg,S,G,0
L428F01635C01S10344Rp20652.jpg,S,WD,0
L376F01476C39S12296Dp45952.jpg,F,G,0
L371F04394C01S09156Rp18985.jpg,V,G,0
L1133F01800C39S12424Rp36640.jpg,M,WD,0
L376F02050C03S07052Rp25740.jpg,F,G,0
L341F02738C01S00942Rp00585.jpg,V,G,0
L1130F03203C01S07584Rp15282.jpg,V,G,0
L1089F02950C01S08472Rp24366.jpg,F,WD,0
L1094F04317C01S07299Rp16746.jpg,V,G,0
L134F00765C39S13701Rp34906.jpg,V,WD,0
L371F01102C01S08360Rp21505.jpg,V,G,0
L1084F00022C39S12023Rp41689.jpg,M,DR,60
L331F04175C39S12624Rp42397.jpg,F,WD,0
L323F02382C39S14554Rp42277.jpg,M,G,0
L331F04162C01S04448Rp08770.jpg,F,G,0
L1144F04436C39S12071Rp33571.jpg,M,G,0
L429F01540C39S14279Ip.jpg,S,G,0
L361F00186C01S01994Rp03308.jpg,V,G,0
L311F03565C01S00951Ip.jpg,M,DR,20
L323F01578C01S03999Rp06151.jpg,V,G,0
181_repeat_2_1623_780_501.JPG,V,WD,0
L326F01982C39S14290Ip.jpg,V,WD,0
L398F01059C01S02222Rp02941.jpg,V,WD,0
225_repeat_2_1197_5198_3526.JPG,M,DR,80
L371F00958C01S08362Rp21807.jpg,V,G,0
L1149F03021C01S09075Rp26366.jpg,F,DR,20
L222F02376C39S13790Rp37974.jpg,V,WD,0
L131F03897C01S06948Rp15454.jpg,S,G,0
L144F01202C01S07630Rp30707.jpg,M,DR,60
L1139F00473C39S11781Rp37848.jpg,M,G,0
L1153F02240C01S08543Rp17298.jpg,V,G,0
212_repeat_2_2000_2432_1455.JPG,M,G,0
246_repeat_2_1386_6206_4572.JPG,M,DS,0
L141F02587C39S12523Rp32936.jpg,S,G,0
L144F03595C03S08835Rp19824.jpg,F,WD,0
L321F01934C39S13134Ip.jpg,V,WD,0
70_repeat_2_2056_4268_2846.JPG,M,ND,0
L1136F03317C01S08161Rp22186.jpg,V,WD,0
L398F02763C39S13511Rp36151.jpg,S,G,0
14_repeat_2_1425_612_428.JPG,V,G,0
L331F02207C01S07076Rp22922.jpg,F,G,0
L365F02380C01S05708Rp13629.jpg,M,G,0
L1116F03361C01S04885Rp03510.jpg,V,WD,0
L331F01113C01S07070Rp29495.jpg,M,G,0
L1122F03372C39S11702Rp38885.jpg,M,DR,50
L131F03902C01S09258Rp21142.jpg,V,WD,0
L354F03928C39S14699Ip.jpg,S,WD,0
199_repeat_2_1050_4587_2978.JPG,F,G,0
L410F02786C39S12694Rp43004.jpg,V,G,0
L365F01070C39S12464Rp48811.jpg,M,DR,20
L428F00209C39S13900Dp44685.jpg,V,PS,0
L1133F03530C01S08591Rp23137.jpg,F,WD,0
L371F04413C39S14090Ip.jpg,S,G,0
67_repeat_2_1203_1525_1124.JPG,F,G,0
L355F02276C01S02792Ip.jpg,V,WD,0
L371F00110C39S12167Rp35264.jpg,S,G,0
L992F04372C01S07425Rp19347.jpg,V,G,0
L1083F01689C01S04565Ip.jpg,F,WD,0
L341F01233C39S12274Rp37683.jpg,V,PS,0
L222F03387C39S12808Rp38957.jpg,V,G,0
L1133F00048C01S01562Rp00918.jpg,M,DR,10
L1093F01507C39S11686Rp38085.jpg,F,WD,0
L144F02485C03S10465Rp29063.jpg,M,WD,0
L1084F00465C01S01391Rp03055.jpg,M,G,0
L122F00077C01S02029Rp07957.jpg,F,G,0
L1093F01021C01S07394Rp25022.jpg,V,DR,10
L353F01662C01S07375Rp15558.jpg,S,WD,0
L354F03979C39S13326Rp47447.jpg,M,WD,0
L1095F00444C01S00183Rp00367.jpg,V,G,0
L342F01614C01S00402Ip.jpg,S,WD,0
231_repeat_2_2415_2577_1590.JPG,V,G,0
L134F00852C39S14276Rp44963.jpg,M,DR,60
